ID,Name,Concepticon_ID,Concepticon_Gloss
1_all,all,98,ALL
2_and,and,1577,AND
3_animal,animal,619,ANIMAL
4_ashes,ashes,646,ASH
5_at,at,1461,AT
6_backanat,back (anat.),1291,BACK
7_bad,bad,1292,BAD
8_barkoftree,bark (of tree),1204,BARK
9_because,because,1157,BECAUSE
10_belly,belly,1251,BELLY
11_big,big,1202,BIG
12_bird,bird,937,BIRD
13_tobite,to bite,1403,BITE
14_black,black,163,BLACK
15_blood,blood,946,BLOOD
16_blow,blow,175,BLOW (OF WIND)
17_bone,bone,1394,BONE
18_breathe,breathe,1407,BREATHE
19_burn,burn,2102,BURN
20_child,child,2099,CHILD
21_cloud,cloud,1489,CLOUD
22_cold,cold,1287,COLD
23_come,come,1446,COME
24_count,count,1420,COUNT
25_cut,cut,1432,CUT
26_day,day,1225,DAY (NOT NIGHT)
27_die,die,1494,DIE
28_dig,dig,1418,DIG
29_dirty,dirty,1230,DIRTY
30_dog,dog,2009,DOG
31_drink,drink,1401,DRINK
32_dry,dry,1398,DRY
33_dullblunt,"dull, blunt",379,BLUNT
34_dust,dust,2,DUST
35_ear,ear,1247,EAR
36_earth,earth,1228,EARTH (SOIL)
37_eat,eat,1336,EAT
38_egg,egg,744,EGG
39_eye,eye,1248,EYE
40_tofall,to fall,1280,FALL
41_far,far,1406,FAR
42_fatgrease,fat-grease,323,FAT (ORGANIC SUBSTANCE)
43_father,father,1217,FATHER
44_tofear,to fear,1419,FEAR (BE AFRAID)
45_feather,feather,1201,FEATHER
46_few,few,1242,FEW
47_tofight,to fight,1423,FIGHT
48_fire,fire,221,FIRE
49_fish,fish,227,FISH
50_five,five,493,FIVE
51_tofloat,to float,1574,FLOAT
52_toflow,to flow,2003,FLOW
53_flower,flower,239,FLOWER
54_tofly,to fly,1441,FLY (MOVE THROUGH AIR)
55_fog,fog,249,FOG
56_foot,foot,1301,FOOT
57_four,four,1500,FOUR
58_freeze,freeze,1431,FREEZE
59_fruit,fruit,1507,FRUIT
60_give,give,1447,GIVE
61_good,good,1035,GOOD
62_grass,grass,606,GRASS
63_green,green,1425,GREEN
64_gutsintestines,"guts, intestines",1334,GUTS
65_hair,hair,1040,HAIR
66_hand,hand,1277,HAND
67_he,he,1211,HE
68_head,head,1256,HEAD
69_hear,hear,1408,HEAR
70_heart,heart,1223,HEART
71_heavy,heavy,1210,HEAVY
72_here,here,136,HERE
73_hit,hit,1433,HIT
